5942,51.835980999635616
18664,51.355849754901556
5603,54.35180792174838
5649,55.55103517644979
5099,51.78864587913998
18749,55.13457478800598
5228,48.53000694493623
5559,50.80697944171068
5220,56.351068888640555
5476,50.54354514039396
5260,47.543150682877105
17638,48.368011081211556
18635,54.760594785835934
18794,58.86323257512413
5263,48.79301597462313
17680,57.80499004002282
18030,53.60393389736064
18090,50.65681921716399
18455,47.09421746799423
18155,51.86780418224335
18116,57.36040072006826
18144,52.732789969274734
5218,58.3783483801686
5386,54.025609639846266
18105,56.66777771162395
5735,48.68431420926705
5900,48.11804038791124
18391,56.52627662470549
5786,55.41900715142117
18639,51.140731892072154
17984,54.470631800966984
18274,49.96728958495188
5425,50.40303935786681
6076,57.32911678688543
18545,54.66007992350823
17697,58.54540262032984
6137,51.23401250311096
6083,51.79900447694628
17730,50.16166410323906
5896,57.77382518175575
18906,50.298661512118
17808,54.329633285386315
6078,56.21435049869639
5516,48.14972640547889
18093,50.53917798046797
6120,50.23747890668729
18154,53.33323762141654
17935,55.20137976661366
18769,59.32945608305048
18264,55.57467064217152
18076,48.83266137312694
18035,54.38070017517488
18051,49.8047861265891
18676,52.23678032155019
5332,55.33456518745017
5898,59.9453463926761
18370,48.65908757308889
17706,49.59286446910909
5198,50.11033297130988
18360,53.29166740802077
18240,55.9459548759649
18691,49.181275879916086
5768,48.14081893208463
18315,51.38399264047538
18776,53.73883286419467
6225,52.96340488909206
17983,57.42364353050446
17973,56.553863826782255
5805,59.52629281227657
5500,55.02660478227526
5305,53.87433961752375
18243,52.15092592710236
5169,56.58856224656295
5258,54.84142317430134
17810,59.50912430502592
5714,55.654129721145196
6070,57.042822498102005
5959,57.291964395493956
18771,54.39712847131211
17765,55.01745178360249
18822,50.609887301774805
17735,59.72777738138182
17966,48.912411541305524
18861,53.53696444164831
18236,54.96811255899189
18750,60.35606276991208
17809,57.71729186481477
6049,49.47293594777382
18465,52.6555546370105
6201,53.5050310445928
18877,55.59124877120435
5087,51.58046203999525
17742,47.11480502432566
17941,58.00631504931933
18421,52.344035332400544
18489,49.25464910209357
6299,58.71349830589505
18428,54.53612012141785
5563,58.10443851376639
18796,57.312806111315425
5849,56.53344839520831
5661,55.39748308433246
5893,49.16132022451323
5378,59.0936840303266
5622,53.50596295280472
5823,49.624755422561066
18521,49.57326978666304
5502,50.95159797591422
18785,50.53465295553976
17783,54.54043400632025
18424,58.81559207789748
18147,54.01494376860008
18881,58.448589321196906
18851,48.03658940038969
17686,55.41591391882722
5100,52.8254841992678
5213,55.204341705319194
18252,51.01717638499402
5576,49.50145112365091
18050,53.11314941475168
5875,54.30741049186342
6059,47.817976824897755
18599,49.87892457618244
5173,49.357431923034476
5461,52.403016829154915
5151,58.814969160406264
5266,49.696432591476736
5514,58.20142519281161
5224,54.81205280317011
18069,47.533984073339134
5587,49.894682885846585
17874,52.66923472828022
5536,57.11513083096664
5215,56.26076126832516
5400,58.11842560208491
17857,50.13772452567824
6043,57.905772799392615
18330,53.80274521542378
18333,52.50486125873425
17788,53.34412760614861
18332,57.752940067230035
17836,48.604628753014836
5247,52.292468803348314
5922,51.74178898532431
18641,57.652705736673774
5951,59.02143925141809
18807,48.58403105430088
18293,58.15747898156579
18775,57.65538717956443
5601,49.43526897284069
5102,49.314384697594654
18464,48.74379518111837
17713,50.19672682770197
18557,50.33600341180977
18854,47.85250649548682
18401,49.95563249299753
18699,58.677723848435434
5706,59.02372387491681
5747,54.80753632205679
5496,52.18577747209528
18308,52.290035236439294
5345,56.42790197726312
18525,49.62708042182261
18258,57.10306470584004
6062,52.9944673256532
17921,54.26257135698452
5303,47.44664241013743
18592,51.19363606960108
5814,49.3418187753017
18805,48.431852482138574
5910,56.41217256067588
5201,53.834945980787026
5724,58.910231840944384
17693,47.27198319860153
5407,53.36788406029394
18617,53.246436907627945
18173,53.84167076400881
18875,47.88934743235905
5225,47.93599784046661
5858,48.8758292222348
5091,53.45050286142008
5254,48.68108343042328
18801,50.537597653965626
6009,51.384302691925924
18149,54.219129594662185
6105,56.56331520236907
5974,48.94667041499584
17967,57.038708550348154
5781,54.9528535154081
5834,52.44251118344796
17683,50.97544437821625
5338,52.45662013935754
18400,58.27401811271648
18633,46.678419831951345
6162,49.47819751063251
18598,47.591505243858315
5212,47.362397795974346
18731,54.015080495202234
18177,51.131977808665255
5232,56.942383951927
5753,52.779502315019556
5118,54.61322812429711
18055,57.21324132166586
18151,59.53991004744057
5572,49.706550144184945
18502,50.82720646416346
18178,52.6044096773515
6276,50.26656455057253
5226,57.802527215774504
18411,49.35639334661656
6134,48.42656565029371
5177,49.7118157658161
18031,50.8700858753577
17853,55.58502331908105
6171,50.94764873019971
5725,59.079404926226225
6282,52.064050329318434
18762,52.05503479259494
17909,46.63658720877525
18357,46.769776166960696
5981,55.77379840580103
5862,50.46098315238592
18461,53.4541739822868
5275,53.19456872037903
6084,54.90328705596379
18403,51.49051411496941
17856,56.80115566322853
17723,54.07472571800851
6103,51.39516501845107
17897,52.3561360001743
6042,50.87171371544498
6219,58.35597040884793
5697,57.99017573539601
18636,58.80365390150567
5343,54.790118238559074
5994,47.32474534461895
5956,57.09580720772408
5666,52.03594371353975
18791,53.47445939007446
5686,55.466742878858746
6027,46.45729137002989
5751,49.02462241792982
18812,58.312603631073685
18688,51.761625394855805
18441,58.1972335555203
5508,51.381114729777146
5889,50.633427615061294
5843,52.75593551911713
5459,51.004377896307815
18141,53.71464604023293
18757,58.39859354187008
6313,51.38751275151925
6032,56.956215213744336
18475,47.329837233586524
17702,55.90237274306217
5815,49.14284617995186
18816,54.61572088071537
18589,56.25781580835345
17738,47.48891062230975
18553,48.725826000860685
5538,54.77434871884768
18472,47.7008080650921
5453,51.382364086542275
18026,49.861843464249944
18409,50.60070104240986
5444,49.28169999972381
17965,49.40392997720142
18541,52.34842799951218
5371,54.23257905083961
6051,57.20664516171131
18882,48.21317173010388
5108,51.401598499588204
6005,57.810900833399
5380,47.975297195879044
6151,51.96725966343383
18195,54.24963766706796
17695,47.88355396112519
5101,54.13205518019289
5255,52.69495129429414
5579,55.780929830886855
18509,48.37015749831325
5257,54.4038505690294
6310,58.13582094942893
5431,46.434539966135745
17703,46.59389997594998
18316,56.67958598564901
5174,49.137095287412336
18337,49.80314496405876
18515,56.26932551900543
17993,56.96107887818018
6232,48.53777501233561
5339,48.882233449533416
5972,50.1206370025392
6097,54.33276120247115
5130,49.22579808500003
5934,50.40553484925969
17646,58.73788899527516
5803,50.92447202519256
18134,58.07923198339594
18301,54.1938163535314
18071,47.16564228145882
5973,52.127343334366515
17972,57.988912869790965
6212,56.29259018126611
17886,53.76146547679718
18584,56.13305371754914
18027,55.85316099973415
5093,47.81959335578265
5817,47.44019839662743
5519,51.446672690538435
18127,49.71465437746941
6144,49.62871982323892
5430,52.663137328218376
6179,53.92457754816464
5921,51.670227224705506
5788,47.52318822996291
17960,54.92472841001898
5682,55.907720500600625
5713,50.07918539346157
18735,54.72204084635201
18693,52.60228810714193
6256,49.51309729626948
18064,55.88205715913928
18302,47.449771654165986
5620,47.90303243929003
18010,52.50331032531176
18647,50.675386930469244
5749,55.06342552791639
18286,48.22863991008856
5381,48.799163131199485
6012,54.1773206551818
18043,53.58731362578432
18845,55.525756556448194
17736,47.64675208809001
17919,51.974625182003294
5297,49.83528965419909
17651,48.31247798316426
5109,52.744573163289175
5756,47.91331123715323
17628,53.2332359600757
6237,55.20509537762843
18407,51.86687621736356
5157,49.43208370972038
17902,51.742578605986175
18650,47.45849929488371
5589,51.718972340030696
6010,52.61092026451982
18792,55.14113363267462
17932,47.34339150799552
18568,49.644907620265755
17684,55.462069774150606
5573,51.26764892585818
17685,47.48631950851744
5948,55.95063256583557
5469,48.009112996885264
18736,57.58322595191062
17664,52.985728708930516
6319,58.278043455038905
5421,51.36666822428648
18648,50.91422308184415
18369,56.49647348309822
6065,51.13595894043586
18486,51.032202476229244
5259,52.22530101688231
18524,57.34409363861219
17774,49.43032078029428
5955,54.24408667430594
17701,54.475986674016106
6312,48.90139667852722
18094,53.76802111824537
17647,51.92300538830774
5515,55.991518644495315
18087,47.55227778689137
18278,47.441138005028655
18868,54.814206879661235
18764,53.46108838842761
5478,49.19041274987974
6091,52.43362436565052
18358,46.934359719449965
18570,58.07115560729397
17994,47.520312455587685
17931,46.639052306710276
18476,49.256569212592595
6314,55.1512329315921
5727,58.00337722213539
5879,56.7662315175421
6240,48.62562483046798
